,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1145,1145,002685.SZ,20220428,2.5,2.74,2.5,2.74,2.49,0.25,10.0402,101270.0,27270.154
1153,1153,002693.SZ,20220428,5.49,5.69,5.35,5.69,5.17,0.52,10.058,206460.86,115916.356
1215,1215,002761.SZ,20220428,26.5,27.95,25.8,27.95,25.41,2.54,9.9961,1005204.17,2739583.399
1236,1236,002783.SZ,20220428,7.43,7.43,7.08,7.43,6.75,0.68,10.0741,116929.4,86101.354
1241,1241,002789.SZ,20220428,11.8,13.01,11.66,13.01,11.83,1.18,9.9746,124202.78,155900.026
1252,1252,002801.SZ,20220428,23.4,24.87,23.03,24.87,22.61,2.26,9.9956,76381.62,184596.754
1342,1342,002898.SZ,20220428,9.39,10.57,9.39,10.57,9.61,0.96,9.9896,91683.54,93402.735
1381,1381,002941.SZ,20220428,16.0,18.19,15.68,18.19,16.54,1.65,9.9758,592223.17,1000097.564
1383,1383,002943.SZ,20220428,29.26,29.26,27.41,29.26,26.6,2.66,10.0,79689.0,229576.565
1453,1453,003019.SZ,20220428,23.99,24.0,23.1,24.0,21.82,2.18,9.9908,34931.64,83423.946
2660,2660,600062.SH,20220428,29.72,29.74,28.5,29.74,27.04,2.7,9.9852,747331.11,2187862.311
2791,2791,600220.SH,20220428,2.57,2.84,2.49,2.84,2.58,0.26,10.0775,1394126.61,378509.245
2812,2812,600243.SH,20220428,4.02,4.58,3.97,4.58,4.16,0.42,10.0962,390594.65,176153.341
2878,2878,600325.SH,20220428,6.83,7.21,6.8,7.21,6.55,0.66,10.0763,301661.23,213638.291
2915,2915,600370.SH,20220428,2.94,3.07,2.9,3.07,2.79,0.28,10.0358,331954.88,100363.371
3005,3005,600502.SH,20220428,5.59,6.4,5.52,6.4,5.82,0.58,9.9656,3135607.66,1859110.123
3037,3037,600538.SH,20220428,5.4,6.11,5.3,6.11,5.55,0.56,10.0901,690120.71,409501.315
3041,3041,600545.SH,20220428,2.85,2.85,2.85,2.85,2.59,0.26,10.0386,64107.26,18270.569
3139,3139,600657.SH,20220428,5.36,6.01,5.36,6.01,5.46,0.55,10.0733,1784252.25,1048440.931
3164,3164,600689.SH,20220428,7.18,8.06,6.97,8.06,7.33,0.73,9.9591,216358.56,164161.943
3242,3242,600780.SH,20220428,4.28,4.28,4.28,4.28,3.89,0.39,10.0257,35580.11,15228.287
3424,3424,601038.SH,20220428,9.38,10.04,9.38,10.04,9.13,0.91,9.9671,118171.18,115627.198
3476,3476,601231.SH,20220428,11.02,11.41,10.87,11.41,10.37,1.04,10.0289,145076.82,162893.188
3515,3515,601579.SH,20220428,11.51,13.01,11.45,13.01,11.83,1.18,9.9746,261131.59,331944.887
3559,3559,601799.SH,20220428,117.0,121.77,117.0,121.77,110.7,11.07,10.0,27528.44,333392.236
3586,3586,601898.SH,20220428,8.7,9.46,8.55,9.46,8.6,0.86,10.0,1057448.42,972606.368
3725,3725,603155.SH,20220428,45.76,48.88,45.2,48.88,44.44,4.44,9.991,21464.46,101621.668
3815,3815,603317.SH,20220428,18.98,21.32,18.58,21.32,19.38,1.94,10.0103,230772.88,462361.084
3826,3826,603329.SH,20220428,14.72,14.72,14.16,14.72,13.38,1.34,10.0149,232509.98,338890.955
3920,3920,603585.SH,20220428,16.88,17.6,16.7,17.6,16.0,1.6,10.0,24717.69,42696.702
3994,3994,603706.SH,20220428,14.32,15.82,14.09,15.82,14.38,1.44,10.0139,40369.3,62591.021
4039,4039,603803.SH,20220428,6.0,6.36,6.0,6.36,5.78,0.58,10.0346,47707.94,29920.952
4072,4072,603868.SH,20220428,53.0,54.63,51.67,54.63,49.66,4.97,10.0081,13437.97,72053.346
4081,4081,603882.SH,20220428,77.3,83.47,77.3,83.47,75.88,7.59,10.0026,123039.18,1013554.37
4111,4111,603928.SH,20220428,10.0,10.52,9.87,10.52,9.56,0.96,10.0418,18407.0,19259.454
4145,4145,603990.SH,20220428,14.6,16.19,14.48,16.19,14.72,1.47,9.9864,71407.29,110499.266
4265,4265,605598.SH,20220428,15.99,19.55,15.99,19.55,17.77,1.78,10.0169,289188.57,490554.955
