,Unnamed: 0,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
2734,2734,600156.SH,20220324,4.51,4.93,4.49,4.93,4.48,0.45,10.0446,115645.8,55967.624
2792,2792,600222.SH,20220324,6.99,7.65,6.91,7.65,6.95,0.7,10.0719,344198.8,259070.893
2838,2838,600279.SH,20220324,4.01,4.41,4.0,4.41,4.01,0.4,9.9751,177836.29,76722.842
2910,2910,600367.SH,20220324,22.0,22.86,21.7,22.86,20.78,2.08,10.0096,191961.26,431110.302
3013,3013,600511.SH,20220324,27.57,30.56,27.38,30.56,27.78,2.78,10.0072,246186.65,714251.668
3030,3030,600530.SH,20220324,4.46,4.98,4.43,4.98,4.53,0.45,9.9338,460750.13,219707.867
3095,3095,600604.SH,20220324,5.39,5.95,5.35,5.95,5.41,0.54,9.9815,322470.89,188720.838
3103,3103,600613.SH,20220324,6.91,7.69,6.85,7.69,6.99,0.7,10.0143,685148.89,509144.967
3117,3117,600630.SH,20220324,5.17,5.71,5.16,5.71,5.19,0.52,10.0193,210382.56,119198.717
3139,3139,600657.SH,20220324,5.6,5.76,5.49,5.76,5.24,0.52,9.9237,654116.47,373054.36
3164,3164,600689.SH,20220324,7.75,8.57,7.71,8.57,7.79,0.78,10.0128,134093.03,113952.822
3293,3293,600833.SH,20220324,11.27,12.47,11.15,12.47,11.34,1.13,9.9647,220475.59,270284.927
3316,3316,600860.SH,20220324,23.84,23.84,22.77,23.84,21.67,2.17,10.0138,714810.27,1689029.043
3322,3322,600866.SH,20220324,8.49,8.49,8.4,8.49,7.72,0.77,9.9741,504390.6,428118.685
3528,3528,601607.SH,20220324,23.7,26.4,23.7,26.4,24.0,2.4,10.0,902158.81,2320744.211
3679,3679,603070.SH,20220324,29.5,35.19,29.5,35.19,31.99,3.2,10.0031,265779.52,885548.05
3752,3752,603188.SH,20220324,4.68,5.16,4.6,5.16,4.69,0.47,10.0213,230387.0,114704.414
3767,3767,603215.SH,20220324,18.42,20.5,18.25,20.5,18.64,1.86,9.9785,141761.93,275873.751
3771,3771,603219.SH,20220324,15.7,17.19,15.63,17.19,15.63,1.56,9.9808,101097.63,168059.533
3791,3791,603261.SH,20220324,55.29,55.29,55.29,55.29,50.26,5.03,10.008,2319.11,12822.359
3819,3819,603318.SH,20220324,7.53,8.09,7.4,8.09,7.35,0.74,10.068,124902.37,98279.745
3862,3862,603387.SH,20220324,20.09,21.11,19.73,21.11,19.19,1.92,10.0052,242386.03,502695.853
3886,3886,603500.SH,20220324,10.32,11.35,10.32,11.35,10.32,1.03,9.9806,206201.39,228645.18
3922,3922,603583.SH,20220324,32.98,33.41,32.0,33.41,30.37,3.04,10.0099,66092.87,218951.935
4006,4006,603717.SH,20220324,9.0,10.08,8.98,10.08,9.16,0.92,10.0437,337214.34,321881.46
4105,4105,603912.SH,20220324,20.16,22.12,19.9,22.12,20.11,2.01,9.995,274250.35,588332.897
4218,4218,605199.SH,20220324,22.41,24.7,21.8,24.7,22.45,2.25,10.0223,209401.85,497828.187
4262,4262,605555.SH,20220324,28.37,30.82,27.95,30.82,28.02,2.8,9.9929,45003.94,132155.416
